0: {(city,=,"Iasi");(wind,<=,80)}
487: {(city,=,"Bucharest");(direction,<,"NE")}
552: {(rain,<,31.2);(temp,>=,17);(city,=,"Bucharest")}
489: {(city,=,"Bucharest");(stationid,>,40);(wind,>,46)}
557: {(temp,>,6);(city,=,"Craiova");(wind,>=,1)}
490: {(temp,<=,9);(city,=,"Constanta")}
565: {(temp,<=,1);(city,=,"Cluj");(direction,!=,"SE")}
491: {(wind,!=,99)}
573: {(city,=,"Craiova");(wind,>,82)}
493: {(temp,>,-4);(city,<,"Bucharest")}
574: {(rain,>,43.5);(city,=,"Cluj")}
496: {(rain,>,19.8);(temp,!=,3);(city,=,"Bucharest");(direction,>=,"E")}
575: {(date,!=,17.11.2023);(temp,>=,4);(city,=,"Constanta");(wind,!=,26)}
497: {(rain,>=,9.5);(temp,>=,28);(city,!=,"Iasi");(stationid,<,96);(wind,!=,21)}
581: {(city,=,"Timisoara");(wind,>,70)}
499: {(city,<=,"Constanta");(stationid,<,100)}
501: {(temp,>=,26);(city,=,"Craiova")}
584: {(rain,>=,28.1);(temp,<=,-2);(city,=,"Cluj");(wind,>,1)}
502: {(rain,<,20.0);(temp,!=,9);(city,=,"Timisoara")}
166: {(temp,<=,30);(city,=,"Timisoara")}
503: {(rain,<=,49.4);(temp,<,28);(city,=,"Cluj");(wind,!=,55);(direction,>,"SW")}
504: {(temp,>,30)}
168: {(city,>,"Constanta")}
589: {(rain,<=,15.0);(temp,!=,2);(city,=,"Timisoara")}
507: {(temp,<=,25);(city,=,"Timisoara")}
596: {(temp,>=,6);(city,=,"Constanta");(stationid,!=,32);(wind,<,97)}
170: {(temp,>=,30);(city,<=,"Brasov")}
509: {(temp,!=,-10);(city,<,"Timisoara");(stationid,<=,60);(wind,>,81)}
597: {(rain,!=,13.0);(temp,<=,20);(city,=,"Bucharest");(direction,<,"SE")}
510: {(rain,<,19.4);(city,=,"Constanta");(stationid,>=,66);(direction,<=,"S")}
600: {(temp,>,19);(city,=,"Constanta");(wind,!=,73)}
511: {(rain,<,32.2);(city,>=,"Constanta");(stationid,<=,1)}
605: {(rain,!=,10.8);(temp,>=,23);(city,=,"Brasov");(wind,<=,63)}
513: {(temp,>,-10);(city,=,"Iasi")}
171: {(temp,>,23);(city,=,"Cluj");(wind,<,54);(direction,!=,"S")}
607: {(city,=,"Brasov");(wind,<,87)}
517: {(temp,>=,19);(city,>,"Brasov");(wind,>,83);(direction,>,"NW")}
611: {(date,<,05.12.2023);(rain,<=,29.7);(temp,>,9);(city,=,"Timisoara");(stationid,<=,41);(wind,!=,27)}
519: {(rain,!=,13.9);(temp,<,27);(city,=,"Iasi");(wind,<,7)}
172: {(rain,!=,16.8);(temp,!=,-4);(city,=,"Craiova")}
612: {(rain,!=,48.6);(temp,>,2);(city,<=,"Cluj")}
526: {(rain,!=,12.9);(temp,>,-8);(city,=,"Timisoara");(stationid,!=,86);(wind,>=,15)}
175: {(temp,<=,11);(city,>=,"Iasi");(wind,>=,4)}
613: {(rain,<=,44.0);(temp,!=,-3);(city,=,"Cluj");(wind,<,66);(direction,>=,"N")}
614: {(rain,!=,28.4);(city,!=,"Brasov");(direction,!=,"SE")}
615: {(city,!=,"Bucharest");(wind,>=,12)}
619: {(city,<=,"Timisoara")}
527: {(temp,>=,25);(city,=,"Brasov")}
620: {(date,<=,26.12.2025);(rain,<=,47.5);(temp,<=,11);(city,=,"Constanta");(stationid,>,93);(wind,<=,57);(direction,>=,"N")}
528: {(temp,<=,5);(city,=,"Timisoara");(stationid,!=,40)}
529: {(temp,>=,7);(city,=,"Constanta")}
621: {(city,=,"Craiova")}
178: {(date,!=,10.07.2025);(rain,<=,16.4);(temp,!=,23);(city,>=,"Cluj");(wind,<=,98)}
530: {(temp,<=,21);(city,>=,"Bucharest");(stationid,<=,3);(direction,<,"N")}
531: {(city,=,"Brasov");(wind,>=,66)}
179: {(city,=,"Iasi");(stationid,<,89)}
622: {(date,>,11.09.2024);(rain,!=,49.5);(city,=,"Bucharest");(wind,>,3)}
623: {(rain,<=,44.9);(city,=,"Bucharest");(wind,<,72)}
181: {(rain,!=,20.2);(temp,<=,29);(city,>=,"Timisoara");(wind,>=,78)}
624: {(city,=,"Bucharest");(stationid,!=,62);(wind,>,23)}
628: {(rain,!=,40.5);(wind,<=,70)}
630: {(temp,<=,-2);(city,=,"Constanta");(wind,!=,24)}
538: {(rain,>=,35.5);(temp,>=,8)}
186: {(rain,<,11.6);(temp,<=,5);(city,=,"Brasov");(stationid,!=,74);(wind,>,52)}
634: {(rain,>=,11.1);(temp,>=,25);(city,=,"Timisoara")}
635: {(rain,>,41.7);(temp,<,15);(city,<,"Cluj");(stationid,>=,3)}
539: {(rain,<=,35.7);(temp,>=,27);(stationid,>,68);(wind,>=,96)}
636: {(city,=,"Timisoara");(stationid,<=,18)}
190: {(temp,>=,-8);(city,=,"Iasi");(wind,>,42)}
542: {(temp,<=,5);(city,<=,"Brasov");(stationid,>,18)}
640: {(temp,<=,30);(city,=,"Iasi")}
641: {}
644: {(date,<=,24.08.2023);(temp,>,3);(city,=,"Bucharest");(stationid,>=,57);(direction,<,"NW")}
193: {(rain,<=,22.9);(temp,>,24);(city,=,"Craiova");(wind,<=,27)}
647: {(temp,>=,14)}
545: {(date,<,29.07.2025);(city,=,"Bucharest");(stationid,>,64);(wind,>,83)}
648: {(rain,>=,5.9);(city,=,"Craiova");(direction,<,"S")}
195: {(temp,!=,-1);(city,>,"Craiova");(wind,>=,82)}
652: {(rain,<,23.4);(temp,>=,6);(city,>,"Bucharest")}
653: {(temp,<=,16);(wind,!=,63)}
548: {(rain,<=,12.3);(city,=,"Timisoara")}
196: {(rain,!=,14.6)}
197: {(city,>,"Cluj");(wind,>=,89)}
655: {(rain,<,21.5);(temp,<,-5);(city,=,"Timisoara");(stationid,>=,51)}
200: {(rain,<=,8.8);(temp,<=,-9);(wind,!=,91)}
550: {(temp,>=,16);(city,=,"Constanta");(stationid,>,69)}
551: {(rain,!=,10.7);(city,=,"Cluj");(stationid,>,25)}
661: {(temp,>=,3);(city,=,"Iasi");(wind,!=,27)}
204: {(rain,!=,0.4);(temp,!=,2);(city,=,"Timisoara");(wind,>=,19)}
664: {(rain,>,42.0);(city,=,"Cluj")}
556: {(date,!=,09.06.2024);(city,=,"Bucharest");(wind,>=,50)}
667: {(city,=,"Brasov");(wind,<=,83)}
670: {(city,=,"Brasov");(direction,<,"S")}
207: {(date,<,01.04.2023);(city,>=,"Constanta");(wind,>,57)}
673: {(rain,<,11.1);(temp,>,2);(city,=,"Cluj");(wind,>,92);(direction,>=,"W")}
677: {(rain,<=,38.7);(temp,!=,6);(city,>,"Craiova")}
212: {(temp,<,7);(city,=,"Iasi");(wind,!=,72)}
681: {(rain,>=,21.4);(temp,>=,8);(city,=,"Bucharest")}
559: {(temp,>=,13);(city,=,"Timisoara");(stationid,!=,58);(wind,<=,1)}
683: {(rain,!=,48.7);(city,<,"Timisoara");(stationid,!=,69)}
564: {(temp,>,25);(city,=,"Brasov");(direction,<=,"NE")}
684: {(temp,<,16);(city,=,"Iasi")}
568: {(temp,<,19);(stationid,<,31);(wind,<=,17)}
572: {(temp,>=,11);(city,=,"Brasov");(stationid,<,14);(direction,!=,"N")}
577: {(temp,>,16);(city,=,"Brasov")}
578: {(city,<=,"Constanta")}
692: {(date,!=,16.05.2024);(temp,>=,-4);(city,=,"Timisoara");(stationid,!=,85);(direction,<=,"NW")}
214: {(rain,<=,19.8);(city,>,"Timisoara")}
580: {(rain,>=,0.3);(temp,<,10);(city,=,"Bucharest")}
693: {(date,<=,18.09.2025);(temp,<=,26);(city,=,"Constanta");(stationid,<=,63)}
583: {(temp,>=,8);(city,=,"Timisoara");(stationid,>=,55);(wind,>=,22)}
698: {(temp,!=,23);(city,=,"Cluj")}
585: {(city,=,"Timisoara");(stationid,>=,11)}
701: {(rain,<,50.0);(temp,!=,6);(wind,>,56)}
586: {(temp,!=,20);(wind,>,22)}
215: {(temp,>,12);(city,=,"Brasov");(stationid,!=,48)}
706: {(rain,<=,49.0);(temp,<,28);(stationid,<,66);(wind,!=,44)}
590: {(rain,>,35.4);(temp,!=,6);(city,=,"Cluj");(stationid,<,27);(direction,>,"E")}
708: {(date,!=,04.11.2023);(temp,<,-3);(city,=,"Craiova")}
710: {(city,=,"Bucharest");(stationid,<=,17);(wind,<=,49)}
712: {(rain,<=,46.2);(city,=,"Timisoara");(wind,<,98)}
591: {(rain,<,22.2);(temp,<=,-2);(city,>=,"Cluj");(stationid,>,39);(wind,!=,31);(direction,>=,"NE")}
593: {(stationid,>=,36);(wind,<=,80)}
714: {(date,<=,09.11.2025);(wind,<,14)}
594: {(rain,<,44.4);(temp,<=,8);(city,=,"Timisoara");(wind,<=,52)}
716: {(temp,!=,3);(city,=,"Craiova");(stationid,!=,35)}
598: {(city,=,"Bucharest")}
718: {(temp,>=,28);(city,=,"Brasov")}
216: {(rain,!=,35.5);(temp,>=,15);(direction,>=,"NE")}
725: {(city,=,"Iasi");(wind,>,37)}
730: {(temp,<=,12);(city,=,"Brasov");(wind,>=,19)}
604: {(rain,>=,16.3);(city,=,"Iasi");(direction,>=,"S")}
606: {(city,>,"Cluj");(wind,<=,92)}
225: {(rain,<,35.1);(city,=,"Timisoara")}
608: {(temp,>,-4);(city,<=,"Iasi");(stationid,<=,11);(wind,<,76)}
610: {(date,!=,31.10.2025);(city,=,"Iasi");(stationid,>,24);(wind,>=,97)}
617: {(temp,<=,8);(city,=,"Craiova");(wind,>,72);(direction,>,"NW")}
626: {(temp,!=,28);(city,=,"Cluj");(wind,>,4)}
227: {(city,>,"Brasov")}
627: {(rain,>=,1.0);(city,=,"Brasov")}
631: {(temp,>,14);(city,=,"Brasov");(wind,!=,7)}
228: {(temp,<=,14);(city,=,"Iasi");(stationid,<,89)}
632: {(temp,>,28);(city,=,"Timisoara")}
231: {(city,=,"Iasi")}
633: {(rain,<,6.7);(temp,<,16);(city,=,"Brasov");(stationid,!=,83)}
237: {(rain,!=,23.4);(temp,>=,-6);(city,=,"Iasi");(direction,<=,"NE")}
637: {(city,=,"Brasov");(wind,<=,64);(direction,!=,"NW")}
238: {(temp,>,4);(city,=,"Timisoara");(stationid,>,10)}
638: {(city,=,"Iasi")}
239: {(temp,<,24);(city,=,"Timisoara");(stationid,>=,71);(wind,<,94)}
643: {(rain,<=,10.2);(city,=,"Brasov");(wind,!=,80)}
240: {(temp,!=,2);(city,<=,"Craiova");(direction,!=,"S")}
649: {(city,=,"Bucharest");(direction,!=,"W")}
247: {(temp,>,7);(city,=,"Brasov");(stationid,!=,30)}
251: {(city,>=,"Bucharest");(stationid,>=,88);(wind,<=,2)}
252: {(city,=,"Iasi");(stationid,<=,12);(wind,!=,61);(direction,>=,"SE")}
651: {(date,>=,08.10.2023);(city,>=,"Constanta")}
654: {(city,=,"Timisoara");(wind,!=,37);(direction,>=,"SE")}
657: {(rain,>=,36.8);(temp,<,17);(city,=,"Iasi");(wind,>=,0)}
659: {(date,<,31.03.2023);(city,!=,"Constanta");(wind,>,52)}
258: {(rain,!=,34.1);(city,=,"Bucharest");(wind,<=,17)}
660: {(rain,!=,34.5);(temp,!=,0);(city,=,"Brasov");(wind,<,76)}
261: {(rain,<=,44.1);(temp,!=,12);(city,=,"Iasi");(wind,!=,27);(direction,!=,"SE")}
666: {(city,=,"Constanta");(wind,>=,14)}
266: {(rain,<=,19.4);(temp,<,-5);(city,=,"Timisoara")}
270: {(rain,>=,33.1);(temp,<=,15);(city,=,"Cluj")}
671: {(city,=,"Bucharest")}
271: {(city,=,"Bucharest")}
279: {(city,=,"Timisoara")}
281: {(temp,<,18);(city,=,"Iasi");(wind,<=,91)}
672: {(temp,<,27);(city,=,"Constanta");(wind,<,9)}
284: {(date,>,11.08.2025);(temp,>=,10);(city,=,"Bucharest");(stationid,>=,22);(wind,>=,91)}
286: {(temp,<=,2);(city,=,"Craiova");(wind,>,27)}
675: {(city,<,"Iasi")}
289: {(city,<,"Cluj");(direction,<,"S")}
291: {(temp,<,-6);(city,=,"Bucharest");(wind,!=,5)}
292: {(city,<,"Timisoara");(stationid,<,94)}
676: {(date,<,05.06.2023);(rain,<=,16.2);(temp,>,6);(city,=,"Craiova");(stationid,<=,25);(wind,<,35);(direction,>,"SE")}
296: {(city,>=,"Cluj");(stationid,>=,91)}
678: {(date,>,02.12.2024);(temp,<,28);(city,=,"Cluj")}
298: {(city,=,"Iasi");(wind,<,78)}
306: {(date,!=,24.08.2025);(rain,<=,31.3);(city,=,"Brasov");(wind,>=,72)}
679: {(city,>=,"Bucharest");(stationid,<=,58);(direction,<,"N")}
680: {(temp,>=,-2);(city,<,"Craiova");(wind,>,8)}
682: {(rain,>,19.4);(temp,<,18);(stationid,>=,97);(direction,<,"SW")}
308: {(date,>,18.06.2023);(city,=,"Craiova");(direction,!=,"N")}
685: {(city,<,"Constanta");(wind,<,95);(direction,<=,"N")}
309: {(city,<=,"Bucharest");(direction,!=,"SE")}
686: {(rain,<,30.6);(temp,>,-7);(city,=,"Brasov")}
311: {(date,<,29.06.2025);(city,<=,"Constanta")}
312: {(temp,<=,-5);(city,=,"Iasi");(wind,>,75)}
689: {(rain,<,19.8);(temp,>=,5);(city,<=,"Craiova");(stationid,!=,3);(wind,!=,15)}
316: {(date,>,13.10.2025);(temp,<,17);(city,=,"Timisoara");(direction,>,"N")}
691: {(city,=,"Bucharest");(wind,>=,89);(direction,<=,"W")}
317: {(temp,>,-4);(city,=,"Timisoara");(stationid,>,85);(wind,>,94)}
318: {(date,>=,08.10.2023);(temp,!=,25);(city,=,"Cluj")}
694: {(temp,>,6);(city,=,"Craiova");(wind,>=,77)}
319: {(city,=,"Bucharest");(stationid,!=,10);(direction,>,"S")}
695: {(temp,<=,-4);(city,=,"Craiova");(wind,<=,94)}
320: {(city,=,"Timisoara");(direction,<=,"NE")}
331: {(rain,>=,41.4);(city,=,"Bucharest");(wind,>,21)}
696: {(city,=,"Craiova");(direction,<,"E")}
332: {(rain,!=,36.7);(temp,<=,21);(city,<=,"Iasi");(wind,<=,46)}
341: {(rain,<,8.5);(temp,>=,29);(city,=,"Craiova");(wind,>=,83);(direction,>=,"S")}
343: {(rain,!=,5.5);(temp,<,4);(city,=,"Brasov")}
344: {(rain,>=,22.2);(temp,<=,6);(city,=,"Bucharest");(wind,<,70);(direction,>=,"NE")}
345: {(temp,<,4);(city,=,"Constanta");(wind,<=,48)}
699: {(rain,<,3.8);(city,>=,"Iasi");(wind,<=,89)}
347: {(city,=,"Iasi")}
352: {(city,=,"Timisoara");(stationid,<,82);(wind,<,7)}
700: {(city,>,"Constanta")}
353: {(date,!=,11.01.2025);(rain,<=,5.9)}
703: {(rain,!=,25.8);(wind,>,51)}
355: {(rain,<=,8.3);(temp,>=,19);(city,=,"Brasov");(wind,!=,27)}
704: {(rain,<,34.2);(city,!=,"Bucharest")}
360: {(temp,>,17);(city,=,"Iasi");(wind,!=,72)}
705: {(date,<,05.01.2024);(temp,<=,25);(city,<=,"Constanta");(wind,<=,8)}
707: {(date,!=,02.07.2025);(rain,>,31.9);(city,=,"Bucharest");(wind,>=,3);(direction,>,"W")}
709: {(city,=,"Brasov");(wind,!=,22)}
711: {(temp,>,28);(city,<=,"Brasov")}
713: {(temp,<,9);(city,<,"Cluj");(wind,<,94);(direction,<=,"NE")}
715: {(city,=,"Timisoara");(stationid,!=,9);(wind,>=,37)}
361: {(temp,!=,21);(city,<=,"Iasi");(wind,>=,18)}
363: {(rain,>,41.5);(temp,<,0);(city,>=,"Bucharest");(wind,>,24);(direction,>=,"SW")}
371: {(city,=,"Craiova")}
717: {(rain,>,2.5);(temp,>=,2);(city,=,"Constanta");(direction,<=,"SE")}
372: {(city,=,"Craiova");(wind,<,37)}
719: {(rain,<,17.1);(city,=,"Iasi");(stationid,>,55);(wind,>,95)}
373: {(rain,>=,7.8);(city,=,"Iasi");(direction,!=,"S")}
375: {(rain,<=,36.7);(wind,>,91);(direction,>,"W")}
722: {(rain,>=,16.7);(temp,>=,10);(city,=,"Brasov");(stationid,!=,14)}
724: {(city,!=,"Bucharest")}
376: {(temp,>=,26);(city,>,"Brasov");(stationid,<=,31);(wind,>=,85)}
729: {(temp,!=,16);(city,>=,"Brasov")}
378: {(temp,<=,29);(city,>=,"Bucharest");(wind,>=,13)}
380: {(city,=,"Constanta");(wind,!=,93)}
381: {(city,!=,"Iasi")}
733: {(temp,!=,-2);(city,=,"Bucharest")}
383: {(date,>,21.10.2024);(rain,<,42.4);(temp,>,29);(city,=,"Timisoara");(wind,>=,39)}
736: {(temp,<,7);(city,=,"Bucharest")}
735: {(city,=,"Timisoara");(wind,!=,55)}
385: {(temp,>=,-3);(city,=,"Brasov");(stationid,<=,66)}
739: {(temp,<=,10);(city,<=,"Constanta");(wind,<,5)}
387: {(rain,!=,26.8);(temp,!=,17);(city,=,"Craiova");(wind,<,28)}
388: {(rain,>=,14.6);(city,=,"Cluj");(stationid,<,25)}
737: {(temp,>=,19);(city,=,"Brasov");(stationid,<=,95);(wind,<,33)}
393: {(city,=,"Bucharest");(stationid,<=,68)}
742: {(date,!=,29.10.2024);(rain,<,42.2);(city,>=,"Bucharest")}
738: {(date,>,11.08.2023);(direction,>=,"SE")}
744: {(temp,!=,-4);(city,=,"Brasov");(stationid,>=,74)}
743: {(temp,<,4);(city,=,"Iasi");(wind,<=,90)}
747: {(temp,>=,-4);(city,=,"Constanta")}
745: {(temp,>=,29);(city,=,"Iasi");(direction,>,"E")}
752: {(city,<,"Craiova");(stationid,<,98);(wind,>,80)}
753: {(temp,!=,-10);(stationid,<=,30)}
754: {(temp,<,29);(city,=,"Bucharest");(stationid,<,85);(wind,>=,92)}
394: {(temp,>,27);(city,=,"Constanta");(wind,<=,93);(direction,<,"E")}
760: {(city,=,"Constanta");(wind,>=,43)}
755: {(date,!=,26.08.2025);(rain,<,38.2);(temp,!=,-7);(city,=,"Brasov");(wind,!=,34);(direction,<,"E")}
396: {(city,!=,"Cluj");(wind,>=,92);(direction,>=,"NE")}
757: {(city,=,"Bucharest");(stationid,!=,24);(wind,<,38)}
765: {(temp,!=,9);(city,!=,"Iasi");(wind,>,48)}
758: {(city,>,"Timisoara")}
764: {(temp,>=,24);(city,=,"Iasi")}
398: {(rain,<,49.9);(city,=,"Craiova");(stationid,<,45);(wind,!=,52)}
769: {(temp,!=,-2);(city,>,"Cluj");(stationid,<=,42)}
768: {(rain,>,37.0);(temp,>,22);(wind,<=,79)}
770: {(city,=,"Bucharest")}
401: {(rain,>=,37.0);(city,>,"Brasov");(wind,<,90)}
773: {(temp,<,0);(city,=,"Iasi");(stationid,>,6);(wind,!=,42)}
771: {(temp,<,12);(city,!=,"Bucharest");(direction,>=,"NE")}
403: {(temp,<=,22);(city,=,"Craiova");(wind,<=,41)}
777: {(rain,<,1.1);(city,=,"Craiova")}
774: {(city,>=,"Craiova");(stationid,>,51);(direction,!=,"W")}
783: {(date,!=,12.07.2023);(rain,>=,25.1);(temp,>,18);(city,=,"Bucharest")}
406: {(temp,>=,20);(city,=,"Craiova");(stationid,<=,48);(wind,<,89);(direction,>=,"W")}
784: {(rain,>,29.8);(temp,<,19);(city,=,"Craiova");(stationid,<=,87)}
775: {(rain,<=,46.0);(temp,<,5);(stationid,<,62);(wind,!=,87)}
785: {(temp,>,29);(direction,!=,"SW")}
407: {(rain,>,14.0);(temp,>=,11);(city,=,"Brasov");(direction,!=,"SE")}
776: {(rain,>,19.0);(city,=,"Constanta");(stationid,>=,66)}
412: {(date,<=,22.03.2025);(rain,>,17.7);(temp,<,-4);(wind,>=,27)}
786: {(temp,<,15);(city,=,"Iasi");(stationid,<=,98);(wind,>=,60)}
787: {(rain,!=,17.6);(temp,>=,19);(city,>,"Iasi");(wind,>=,92)}
779: {(rain,>,40.8);(temp,>,11);(city,<=,"Iasi");(wind,>=,42)}
413: {(temp,!=,23);(city,!=,"Constanta");(stationid,>,64);(wind,>=,27)}
789: {(temp,>,-6);(city,=,"Constanta");(direction,<=,"NW")}
780: {}
414: {(city,=,"Brasov");(wind,>,28)}
792: {(rain,>=,1.0);(temp,<=,8);(city,=,"Bucharest");(stationid,<=,2);(wind,<=,93)}
781: {(city,=,"Constanta");(wind,<,5)}
417: {(rain,<=,47.6);(city,=,"Brasov");(wind,<,55);(direction,<,"S")}
793: {(rain,<=,30.5);(temp,<=,-5);(direction,<,"NW")}
418: {(temp,<=,-1);(city,<,"Constanta");(wind,>=,56)}
794: {(rain,<,12.5);(city,=,"Craiova")}
419: {(rain,>=,32.9);(temp,!=,19);(city,=,"Iasi");(direction,>=,"N")}
797: {(city,=,"Iasi");(stationid,<,64)}
782: {(temp,>=,-8);(city,=,"Brasov");(stationid,>=,9);(wind,>,14)}
804: {(rain,!=,0.8);(temp,<=,-1);(city,>,"Brasov")}
420: {(temp,!=,20);(city,=,"Iasi");(stationid,!=,20)}
812: {(temp,<=,3);(city,<,"Brasov")}
421: {(temp,<,3);(city,=,"Timisoara");(stationid,<,6)}
788: {(temp,<=,17);(city,>,"Constanta");(stationid,!=,61)}
816: {(temp,<=,-3);(city,!=,"Iasi");(stationid,>=,27)}
817: {(rain,>,14.0);(temp,!=,24);(city,=,"Bucharest");(direction,>,"E")}
422: {(rain,<,12.4);(temp,<=,-4);(city,=,"Timisoara")}
790: {(temp,>,25);(city,=,"Craiova");(stationid,>,98);(wind,<=,79)}
818: {(temp,!=,10);(city,<,"Bucharest");(stationid,!=,59);(wind,>,37)}
424: {(rain,<,1.9);(city,=,"Brasov")}
819: {(temp,>,-3);(city,=,"Cluj");(stationid,>,90);(wind,>,54);(direction,!=,"W")}
791: {(temp,<,-4);(city,=,"Brasov");(direction,<=,"NE")}
820: {(rain,>,46.7);(temp,<,-5);(city,<=,"Timisoara");(stationid,>,97)}
432: {(rain,<,32.1);(temp,!=,2);(city,=,"Timisoara")}
821: {(date,>=,16.02.2023);(city,=,"Iasi")}
827: {(rain,>=,26.6);(temp,<=,21);(city,=,"Iasi");(wind,<=,11)}
435: {(city,=,"Bucharest");(stationid,!=,30);(wind,>=,34)}
832: {(temp,<=,-7);(city,=,"Brasov");(wind,>=,81)}
795: {(date,<,23.10.2023);(rain,!=,22.1);(temp,>,23);(city,>=,"Iasi");(wind,<=,7)}
441: {(city,=,"Timisoara");(stationid,>,46);(wind,>,46)}
838: {(rain,>=,9.5);(temp,<,3);(city,=,"Craiova");(stationid,!=,1);(direction,<=,"SW")}
442: {(temp,>,-1);(city,=,"Iasi");(wind,<=,65)}
796: {(rain,>=,34.2);(city,=,"Iasi")}
840: {(date,>,14.03.2023);(rain,>=,33.3);(temp,>=,18);(city,=,"Cluj");(wind,<=,58)}
445: {(temp,>=,19);(city,=,"Brasov");(wind,>,81)}
798: {(temp,<,18);(city,=,"Timisoara")}
841: {(city,>,"Bucharest");(wind,>,50)}
448: {(city,=,"Craiova");(stationid,!=,23);(wind,>=,3)}
843: {(temp,!=,3);(city,>,"Bucharest");(stationid,!=,72);(wind,<,93)}
449: {(temp,<=,30);(city,=,"Bucharest")}
799: {(temp,<=,-9);(city,>,"Craiova");(stationid,<,82);(wind,>,94);(direction,!=,"N")}
847: {(temp,!=,15);(city,<,"Constanta");(stationid,<=,59)}
852: {(temp,<,26);(city,=,"Craiova");(stationid,>=,91);(wind,<=,78)}
452: {(rain,>,45.6);(temp,!=,-7);(city,=,"Timisoara");(wind,<,10)}
803: {(date,>,01.07.2023);(temp,<,-8);(city,=,"Bucharest");(wind,<,97)}
853: {(rain,>,4.0);(temp,<,27);(city,=,"Timisoara");(direction,<=,"E")}
814: {(rain,!=,15.0);(temp,<=,7);(city,=,"Timisoara")}
854: {(temp,>,26);(city,<=,"Constanta")}
857: {(temp,>,11);(city,=,"Cluj");(wind,!=,71)}
864: {(temp,<=,8);(city,>=,"Timisoara");(wind,!=,21)}
815: {(rain,!=,13.9);(temp,>,22);(city,=,"Cluj");(direction,>=,"NW")}
866: {(rain,<,21.2);(temp,>,2)}
454: {(temp,<=,2);(stationid,>=,47);(wind,>=,40)}
871: {(city,<,"Bucharest");(wind,!=,28)}
872: {(rain,<,21.0);(temp,!=,19);(city,=,"Cluj")}
459: {(date,>=,08.02.2023);(temp,>,20);(city,=,"Iasi");(wind,!=,62)}
874: {(rain,>=,43.7);(temp,!=,26);(city,=,"Constanta")}
876: {(temp,!=,17);(city,=,"Iasi");(wind,>,2)}
822: {(rain,<=,49.0);(temp,<=,-1);(city,=,"Brasov");(wind,<,65)}
462: {(rain,!=,48.5);(temp,>,13);(city,>,"Iasi");(wind,<,20);(direction,!=,"W")}
877: {(rain,!=,20.4);(city,=,"Iasi");(wind,>,8);(direction,<,"E")}
823: {(temp,!=,30);(city,=,"Timisoara");(wind,>,41)}
464: {(rain,!=,45.1);(city,=,"Timisoara");(stationid,>,63)}
824: {(rain,>,19.2);(wind,<=,42)}
826: {(city,>,"Iasi");(wind,>=,12)}
466: {(rain,>=,47.7);(temp,<=,24);(city,>=,"Craiova")}
885: {(temp,>=,2);(city,=,"Craiova");(wind,>=,79)}
828: {(rain,>,31.8);(temp,>=,8);(city,>,"Craiova")}
888: {(temp,>,30)}
830: {(date,!=,27.07.2023);(city,<,"Brasov");(wind,>=,52)}
467: {(rain,>=,7.8);(city,=,"Bucharest");(stationid,!=,78);(wind,>=,20)}
889: {(temp,>,25);(city,>=,"Brasov");(direction,<=,"E")}
833: {(city,!=,"Constanta");(wind,>=,36)}
890: {(rain,<=,3.4);(temp,>=,-5);(city,=,"Constanta")}
834: {(temp,!=,19);(city,<=,"Iasi")}
478: {(rain,!=,22.5);(temp,<=,20);(city,=,"Constanta");(stationid,<,99);(wind,!=,60)}
835: {(city,>,"Iasi")}
892: {(date,!=,24.10.2023);(rain,<=,20.7);(temp,<=,10);(city,>,"Timisoara");(stationid,<=,31);(wind,<,100)}
483: {(date,>=,18.04.2024);(temp,<,25);(city,<,"Craiova");(wind,>=,70);(direction,<,"NE")}
894: {(rain,<,30.9);(temp,>,-2);(city,!=,"Bucharest")}
485: {(temp,>,6);(city,<,"Constanta");(direction,>=,"E")}
896: {(rain,<,34.1);(city,=,"Craiova");(stationid,!=,70);(wind,<,0)}
836: {(rain,>,11.2);(temp,!=,8);(city,=,"Timisoara");(stationid,<,44)}
899: {(city,<,"Bucharest");(stationid,!=,85);(wind,>=,16)}
902: {(temp,<=,-9);(city,=,"Brasov")}
837: {(rain,>=,47.1);(city,=,"Timisoara")}
486: {(city,>=,"Bucharest");(wind,>,65);(direction,!=,"E")}
842: {(rain,<,46.6);(temp,!=,3)}
904: {(rain,>,41.7);(city,=,"Constanta");(stationid,<=,72)}
844: {(wind,!=,56)}
905: {(temp,>,-5);(city,=,"Constanta")}
494: {(date,<=,03.11.2023);(temp,>,19);(city,=,"Craiova");(wind,<,8)}
846: {(rain,<=,39.3);(temp,!=,19);(city,=,"Timisoara");(stationid,<=,22);(wind,>=,34)}
907: {(temp,>,-10);(city,!=,"Bucharest");(wind,!=,63)}
908: {(temp,<,-2);(city,=,"Iasi");(wind,!=,2);(direction,!=,"NW")}
498: {(temp,>=,-1);(city,=,"Brasov");(wind,<,10);(direction,!=,"S")}
855: {(rain,<,34.3);(city,<=,"Cluj");(stationid,>,45);(wind,<=,71)}
911: {(temp,<,25);(city,>,"Bucharest")}
500: {(temp,<,-2);(city,<,"Bucharest")}
856: {(temp,>,25);(city,=,"Craiova");(stationid,<,28)}
912: {(temp,>,15);(city,=,"Craiova");(stationid,>,8)}
508: {(temp,<,7);(city,<,"Craiova");(stationid,>,90);(wind,!=,98)}
913: {(rain,!=,12.0);(city,=,"Constanta")}
920: {(rain,!=,32.0);(temp,!=,1);(city,=,"Cluj")}
